timeStamp eulerX eulerY eulerZ angVelX angVelY angVelZ accX accY accZ gyroX gyroY gyroZ magX magY magZ 
5.01999998092651,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.03999996185303,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.05999994277954,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.07999992370605,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.09999990463257,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.11999988555908,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.1399998664856,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.15999984741211,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.17999982833862,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.19999980926514,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.21999979019165,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.23999977111816,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.25999975204468,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.27999973297119,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.29999971389771,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.31999969482422,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.33999967575073,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.35999965667725,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.38000011444092,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.40000009536743,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.42000007629395,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.44000005722046,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.46000003814697,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.48000001907349,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.5,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.51999998092651,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.53999996185303,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.55999994277954,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.57999992370605,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.59999990463257,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.61999988555908,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.6399998664856,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.65999984741211,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.67999982833862,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.69999980926514,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.71999979019165,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.73999977111816,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.75999975204468,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.77999973297119,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.79999971389771,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.81999969482422,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.83999967575073,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.85999965667725,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.87999963760376,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.90000009536743,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.92000007629395,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.94000005722046,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.96000003814697,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
5.98000001907349,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
6,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
6.01999998092651,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
6.03999996185303,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
6.05999994277954,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
6.07999992370605,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
6.09999990463257,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
6.11999988555908,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
6.1399998664856,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
6.15999984741211,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
6.17999982833862,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
6.19999980926514,0,0,0,0,0,0,0,0,-16384,0,0,0,7372.8,0,0,
6.21999979019165,0,0,0,0.006596188,0,0,0,0,-16384,49.53653,0,0,7372.8,0,0,
6.23999977111816,0.007537842,0,0,0.01107949,0,0,0,-2.159277,-16384,83.20558,0,0,7372.8,0,0,
6.25999975204468,0.02023315,0,0,0.01529617,0,0,0,-5.786176,-16384,114.8723,0,0,7372.8,0,0,
6.27999973297119,0.03775024,0,0,0.02213944,0,0,0,-10.79341,-16384,166.2644,0,0,7372.8,0,0,
6.29999971389771,0.06307983,0,0,0.02634355,0,0,0,-18.04081,-16383.99,197.8367,0,0,7372.8,0,0,
6.31999969482422,0.09326172,0,0,0.03316035,0,0,0,-26.66442,-16383.98,249.03,0,0,7372.8,0,0,
6.33999967575073,0.1311951,0,0,0.03760566,0,0,0,-37.51952,-16383.96,282.4137,0,0,7372.8,0,0,
